"address","saved_file","original_path"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0013_IncentiveKey.sol","@cryptoalgebra/integral-farming/contracts/base/IncentiveKey.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0014_IAlgebraEternalFarming.sol","@cryptoalgebra/integral-farming/contracts/interfaces/IAlgebraEternalFarming.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0015_IERC721Permit.sol","@cryptoalgebra/integral-periphery/contracts/interfaces/IERC721Permit.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0016_INonfungiblePositionManager.sol","@cryptoalgebra/integral-periphery/contracts/interfaces/INonfungiblePositionManager.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0017_IPeripheryImmutableState.sol","@cryptoalgebra/integral-periphery/contracts/interfaces/IPeripheryImmutableState.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0018_IPeripheryPayments.sol","@cryptoalgebra/integral-periphery/contracts/interfaces/IPeripheryPayments.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0019_IPoolInitializer.sol","@cryptoalgebra/integral-periphery/contracts/interfaces/IPoolInitializer.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0020_OwnableUpgradeable.sol","@openzeppelin/contracts-upgradeable/access/OwnableUpgradeable.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0021_Initializable.sol","@openzeppelin/contracts-upgradeable/proxy/utils/Initializable.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0022_ReentrancyGuardUpgradeable.sol","@openzeppelin/contracts-upgradeable/security/ReentrancyGuardUpgradeable.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0023_IERC20PermitUpgradeable.sol","@openzeppelin/contracts-upgradeable/token/ERC20/extensions/IERC20PermitUpgradeable.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0024_IERC20Upgradeable.sol","@openzeppelin/contracts-upgradeable/token/ERC20/IERC20Upgradeable.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0025_SafeERC20Upgradeable.sol","@openzeppelin/contracts-upgradeable/token/ERC20/utils/SafeERC20Upgradeable.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0026_AddressUpgradeable.sol","@openzeppelin/contracts-upgradeable/utils/AddressUpgradeable.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0027_ContextUpgradeable.sol","@openzeppelin/contracts-upgradeable/utils/ContextUpgradeable.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0028_IERC721Enumerable.sol","@openzeppelin/contracts/token/ERC721/extensions/IERC721Enumerable.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0029_IERC721Metadata.sol","@openzeppelin/contracts/token/ERC721/extensions/IERC721Metadata.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0030_IERC721.sol","@openzeppelin/contracts/token/ERC721/IERC721.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0031_IERC165.sol","@openzeppelin/contracts/utils/introspection/IERC165.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0032_GaugeManager.sol","contracts/GaugeManager.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0033_IAlgebraCLFactory.sol","contracts/interfaces/IAlgebraCLFactory.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0034_IAlgebraPoolAPIStorage.sol","contracts/interfaces/IAlgebraPoolAPIStorage.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0035_IBribe.sol","contracts/interfaces/IBribe.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0036_IBribeFactory.sol","contracts/interfaces/IBribeFactory.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0037_IERC20.sol","contracts/interfaces/IERC20.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0038_IGauge.sol","contracts/interfaces/IGauge.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0039_IGaugeCL.sol","contracts/interfaces/IGaugeCL.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0040_IGaugeFactory.sol","contracts/interfaces/IGaugeFactory.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0041_IGaugeFactoryCL.sol","contracts/interfaces/IGaugeFactoryCL.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0042_IGaugeManager.sol","contracts/interfaces/IGaugeManager.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0043_IMinter.sol","contracts/interfaces/IMinter.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0044_IPairFactory.sol","contracts/interfaces/IPairFactory.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0045_IPairInfo.sol","contracts/interfaces/IPairInfo.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0046_IPermissionsRegistry.sol","contracts/interfaces/IPermissionsRegistry.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0047_ITokenHandler.sol","contracts/interfaces/ITokenHandler.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0048_IVoter.sol","contracts/interfaces/IVoter.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0049_IVotingEscrow.sol","contracts/interfaces/IVotingEscrow.sol"
"0x120ea99bdc2da6de1b98fbeb84cfaead96a6a9e3","0050_BlackTimeLibrary.sol","contracts/libraries/BlackTimeLibrary.sol"
